,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
64,Juice WRLD,Reminds Me Of You,5YSHygGN9D0mID1NsVd5my,85,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,audio_features,spotify:track:5YSHygGN9D0mID1NsVd5my,https://api.spotify.com/v1/tracks/5YSHygGN9D0mID1NsVd5my,https://api.spotify.com/v1/audio-analysis/5YSHygGN9D0mID1NsVd5my,158033,4
65,Armin van Buuren,"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",4ZLDQDJ8OYBlitjLghJWKI,21,0.398,0.888,6,-6.211,0,0.363,0.00261,0.0,0.399,0.378,136.148,audio_features,spotify:track:4ZLDQDJ8OYBlitjLghJWKI,https://api.spotify.com/v1/tracks/4ZLDQDJ8OYBlitjLghJWKI,https://api.spotify.com/v1/audio-analysis/4ZLDQDJ8OYBlitjLghJWKI,35570,4
66,Polo G,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,83,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4
67,Alex Sonata,Nebula (Year in Review 2020),0mkF664NAtdFXjpvtiUNWO,5,0.423,0.943,2,-9.088,1,0.0691,0.118,0.937,0.35,0.0336,130.011,audio_features,spotify:track:0mkF664NAtdFXjpvtiUNWO,https://api.spotify.com/v1/tracks/0mkF664NAtdFXjpvtiUNWO,https://api.spotify.com/v1/audio-analysis/0mkF664NAtdFXjpvtiUNWO,206753,4
68,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,83,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478,4
69,Armin van Buuren,"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",3XjZbwTQxq2EaFQUSUwozE,21,0.432,0.93,6,-7.056,0,0.161,0.000251,0.000348,0.394,0.683,132.928,audio_features,spotify:track:3XjZbwTQxq2EaFQUSUwozE,https://api.spotify.com/v1/tracks/3XjZbwTQxq2EaFQUSUwozE,https://api.spotify.com/v1/audio-analysis/3XjZbwTQxq2EaFQUSUwozE,32670,3
70,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,78,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,audio_features,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/tracks/53BHUFdQphHiZUUG3nx9zn,https://api.spotify.com/v1/audio-analysis/53BHUFdQphHiZUUG3nx9zn,170858,4
71,3LAU,Tokyo (Year in Review 2020),5FBClZYByPV9txIHQClvi6,7,0.496,0.993,5,-6.802,1,0.073,0.000189,0.0551,0.0861,0.103,128.939,audio_features,spotify:track:5FBClZYByPV9txIHQClvi6,https://api.spotify.com/v1/tracks/5FBClZYByPV9txIHQClvi6,https://api.spotify.com/v1/audio-analysis/5FBClZYByPV9txIHQClvi6,215935,4
72,Justin Bieber,Holy (feat. Chance The Rapper),5u1n1kITHCxxp8twBcZxWy,88,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4
73,Armin van Buuren,"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",4fKTb9Rb4HfjoswfQBTJxF,21,0.593,0.483,5,-7.417,0,0.202,0.0224,0.0,0.723,0.814,130.539,audio_features,spotify:track:4fKTb9Rb4HfjoswfQBTJxF,https://api.spotify.com/v1/tracks/4fKTb9Rb4HfjoswfQBTJxF,https://api.spotify.com/v1/audio-analysis/4fKTb9Rb4HfjoswfQBTJxF,32080,3
74,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2Z8yfpFX0ZMavHkcIeHiO1,89,0.652,0.383,2,-7.076,0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994,4
75,Saad Ayub,Flashback (Year in Review 2020),5nsX4ziyVPtv9yOPZiaWNN,5,0.528,0.873,9,-9.389,0,0.0341,0.0767,0.841,0.454,0.301,129.966,audio_features,spotify:track:5nsX4ziyVPtv9yOPZiaWNN,https://api.spotify.com/v1/tracks/5nsX4ziyVPtv9yOPZiaWNN,https://api.spotify.com/v1/audio-analysis/5nsX4ziyVPtv9yOPZiaWNN,162450,4
76,Bad Bunny,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,93,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4
77,Armin van Buuren,"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",7bPhqHzOvdsw5y6reuJz52,21,0.727,0.767,0,-7.291,1,0.536,0.434,0.0,0.532,0.969,127.471,audio_features,spotify:track:7bPhqHzOvdsw5y6reuJz52,https://api.spotify.com/v1/tracks/7bPhqHzOvdsw5y6reuJz52,https://api.spotify.com/v1/audio-analysis/7bPhqHzOvdsw5y6reuJz52,38330,1
78,DaBaby,PRACTICE,4Z5FyQlevoHoa5FsIVKZju,81,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,audio_features,spotify:track:4Z5FyQlevoHoa5FsIVKZju,https://api.spotify.com/v1/tracks/4Z5FyQlevoHoa5FsIVKZju,https://api.spotify.com/v1/audio-analysis/4Z5FyQlevoHoa5FsIVKZju,122587,4
79,Gai Barone,Unicorn (Year in Review 2020),1RVnwJ59KrQ2gwgulz4HJj,6,0.642,0.748,0,-11.691,1,0.0445,0.0266,0.534,0.288,0.568,130.06,audio_features,spotify:track:1RVnwJ59KrQ2gwgulz4HJj,https://api.spotify.com/v1/tracks/1RVnwJ59KrQ2gwgulz4HJj,https://api.spotify.com/v1/audio-analysis/1RVnwJ59KrQ2gwgulz4HJj,210349,5
80,Luke Combs,Forever After All,6IBcOGPsniK3Pso1wHIhew,80,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,audio_features,spotify:track:6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/tracks/6IBcOGPsniK3Pso1wHIhew,https://api.spotify.com/v1/audio-analysis/6IBcOGPsniK3Pso1wHIhew,232533,4
81,Ema Spatula,Year 2020,6s0QJ4tfTOkkkOMQz8HCrg,29,0.699,0.558,9,-14.713,1,0.0541,0.165,0.883,0.0932,0.398,99.996,audio_features,spotify:track:6s0QJ4tfTOkkkOMQz8HCrg,https://api.spotify.com/v1/tracks/6s0QJ4tfTOkkkOMQz8HCrg,https://api.spotify.com/v1/audio-analysis/6s0QJ4tfTOkkkOMQz8HCrg,83853,4
82,Powfu,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,audio_features,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx,173333,4
83,Markus Schulz,Escape (Year in Review 2020),2o8zYSUGoJcTPMroa2zyGp,5,0.463,0.778,5,-11.446,1,0.0803,0.0137,0.0529,0.463,0.0419,132.012,audio_features,spotify:track:2o8zYSUGoJcTPMroa2zyGp,https://api.spotify.com/v1/tracks/2o8zYSUGoJcTPMroa2zyGp,https://api.spotify.com/v1/audio-analysis/2o8zYSUGoJcTPMroa2zyGp,225416,4
84,21 Savage,Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,81,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,audio_features,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/tracks/4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/audio-analysis/4Q34FP1AT7GEl9oLgNtiWj,193839,4
85,Armin van Buuren,"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",7FXycQlLdBIyLlWJsVPacq,19,0.661,0.75,8,-6.312,1,0.315,0.0421,0.0,0.558,0.767,62.444,audio_features,spotify:track:7FXycQlLdBIyLlWJsVPacq,https://api.spotify.com/v1/tracks/7FXycQlLdBIyLlWJsVPacq,https://api.spotify.com/v1/audio-analysis/7FXycQlLdBIyLlWJsVPacq,33210,3
86,Taylor Swift,champagne problems,0sY6ZUTh4yoctD8VIXz339,83,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/audio-analysis/0sY6ZUTh4yoctD8VIXz339,244000,4
87,ALPHA 9,Dreams (Year in Review 2020),5LtANX8ca0GGH7dQFzoj9s,5,0.542,0.817,9,-9.22,0,0.0954,0.0231,0.102,0.356,0.0598,130.07,audio_features,spotify:track:5LtANX8ca0GGH7dQFzoj9s,https://api.spotify.com/v1/tracks/5LtANX8ca0GGH7dQFzoj9s,https://api.spotify.com/v1/audio-analysis/5LtANX8ca0GGH7dQFzoj9s,225215,4
88,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,82,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,audio_features,spotify:track:5VlTQnZO89Ioku8ssdbqJk,https://api.spotify.com/v1/tracks/5VlTQnZO89Ioku8ssdbqJk,https://api.spotify.com/v1/audio-analysis/5VlTQnZO89Ioku8ssdbqJk,247080,4
89,Armin van Buuren,"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",5uWsTciqKP9yjq9VenPWyR,19,0.566,0.855,11,-6.645,0,0.31,0.0145,0.0,0.319,0.615,133.16,audio_features,spotify:track:5uWsTciqKP9yjq9VenPWyR,https://api.spotify.com/v1/tracks/5uWsTciqKP9yjq9VenPWyR,https://api.spotify.com/v1/audio-analysis/5uWsTciqKP9yjq9VenPWyR,35880,3
90,CORPSE,E-GIRLS ARE RUINING MY LIFE!,7bCfHiRcfUjG0YVVNUL7Ve,83,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,audio_features,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/tracks/7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/audio-analysis/7bCfHiRcfUjG0YVVNUL7Ve,105176,4
91,Sunny Lax,Mother (Year in Review 2020),4VSJwOCe9bXhhL6uvFLKyd,5,0.569,0.789,7,-9.427,1,0.0908,0.0753,0.0021,0.177,0.0588,129.999,audio_features,spotify:track:4VSJwOCe9bXhhL6uvFLKyd,https://api.spotify.com/v1/tracks/4VSJwOCe9bXhhL6uvFLKyd,https://api.spotify.com/v1/audio-analysis/4VSJwOCe9bXhhL6uvFLKyd,236216,4
92,Kid Cudi,Tequila Shots,30KctD1WsHKTIYczXjip5a,81,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,audio_features,spotify:track:30KctD1WsHKTIYczXjip5a,https://api.spotify.com/v1/tracks/30KctD1WsHKTIYczXjip5a,https://api.spotify.com/v1/audio-analysis/30KctD1WsHKTIYczXjip5a,193293,4
93,Armin van Buuren,"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",1AxwMvk5EA5rhcer0ZxIDx,19,0.684,0.822,6,-7.487,0,0.29,0.00811,0.0,0.367,0.459,135.598,audio_features,spotify:track:1AxwMvk5EA5rhcer0ZxIDx,https://api.spotify.com/v1/tracks/1AxwMvk5EA5rhcer0ZxIDx,https://api.spotify.com/v1/audio-analysis/1AxwMvk5EA5rhcer0ZxIDx,40010,5
94,Future,Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,81,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,audio_features,spotify:track:0k7wmahjkn389wAZdz19Cv,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,213520,4
95,Ruben de Ronde,Neverlost (Year in Review 2020),5uJa9d5z8ubof2RKDYmkPj,5,0.602,0.78,0,-8.741,1,0.0385,0.00128,0.567,0.19,0.0916,130.01,audio_features,spotify:track:5uJa9d5z8ubof2RKDYmkPj,https://api.spotify.com/v1/tracks/5uJa9d5z8ubof2RKDYmkPj,https://api.spotify.com/v1/audio-analysis/5uJa9d5z8ubof2RKDYmkPj,184602,4
96,Morgan Wallen,Somebody’s Problem,0SErdEdRcVX1uJCf1eTGYH,79,0.657,0.54,5,-7.675,1,0.0287,0.662,0.0,0.123,0.625,136.97,audio_features,spotify:track:0SErdEdRcVX1uJCf1eTGYH,https://api.spotify.com/v1/tracks/0SErdEdRcVX1uJCf1eTGYH,https://api.spotify.com/v1/audio-analysis/0SErdEdRcVX1uJCf1eTGYH,161773,4
97,Year 200X,Ducktales (the Moon),1xQvPFljQXA3GCK869ERvC,21,0.257,0.72,7,-6.704,1,0.039,0.000158,0.821,0.157,0.424,82.513,audio_features,spotify:track:1xQvPFljQXA3GCK869ERvC,https://api.spotify.com/v1/tracks/1xQvPFljQXA3GCK869ERvC,https://api.spotify.com/v1/audio-analysis/1xQvPFljQXA3GCK869ERvC,131253,4
98,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,85,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,audio_features,spotify:track:3UoULw70kMsiVXxW0L3A33,https://api.spotify.com/v1/tracks/3UoULw70kMsiVXxW0L3A33,https://api.spotify.com/v1/audio-analysis/3UoULw70kMsiVXxW0L3A33,201882,4
99,Arkham Knights,Xposed (Year in Review 2020),3ZeynwcyqmpG1yYbI6l4d6,4,0.562,0.852,3,-9.585,1,0.0486,0.0402,0.828,0.185,0.0412,134.693,audio_features,spotify:track:3ZeynwcyqmpG1yYbI6l4d6,https://api.spotify.com/v1/tracks/3ZeynwcyqmpG1yYbI6l4d6,https://api.spotify.com/v1/audio-analysis/3ZeynwcyqmpG1yYbI6l4d6,199633,4
100,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,85,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4
101,Year 200X,Zelda II (Title - Battle - Fairy - Palace),4gpjBYc0lAkhYnmnfMeq4g,18,0.118,0.709,2,-8.903,1,0.0631,4.74e-05,0.88,0.0709,0.141,73.763,audio_features,spotify:track:4gpjBYc0lAkhYnmnfMeq4g,https://api.spotify.com/v1/tracks/4gpjBYc0lAkhYnmnfMeq4g,https://api.spotify.com/v1/audio-analysis/4gpjBYc0lAkhYnmnfMeq4g,386227,4
102,Pop Smoke,Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,85,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm,213333,4
103,Tom Fall,Arcadia (Year in Review 2020),6TH0oIxOV08GkIntJDsB6S,5,0.41,0.796,11,-10.161,0,0.0426,0.00231,0.000174,0.9,0.11,131.027,audio_features,spotify:track:6TH0oIxOV08GkIntJDsB6S,https://api.spotify.com/v1/tracks/6TH0oIxOV08GkIntJDsB6S,https://api.spotify.com/v1/audio-analysis/6TH0oIxOV08GkIntJDsB6S,117213,4
104,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,84,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,audio_features,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,176960,4
105,Year 200X,Ghosts N Goblins,2pZDhsmGRSkRgWNfkDr70S,19,0.278,0.788,7,-8.439,1,0.0434,4.15e-06,0.967,0.0681,0.542,92.997,audio_features,spotify:track:2pZDhsmGRSkRgWNfkDr70S,https://api.spotify.com/v1/tracks/2pZDhsmGRSkRgWNfkDr70S,https://api.spotify.com/v1/audio-analysis/2pZDhsmGRSkRgWNfkDr70S,106973,4
106,blackbear,hot girl bummer,2mt1IqcFyY1zmYZT8Q3xw9,84,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992,audio_features,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,https://api.spotify.com/v1/tracks/2mt1IqcFyY1zmYZT8Q3xw9,https://api.spotify.com/v1/audio-analysis/2mt1IqcFyY1zmYZT8Q3xw9,188344,1
107,Cosmic Gate,Your Mind (Year in Review 2020),0sLSFTdP3tgkNOKe1MSWtH,9,0.599,0.796,8,-10.222,0,0.0421,0.0043,0.0797,0.107,0.143,127.969,audio_features,spotify:track:0sLSFTdP3tgkNOKe1MSWtH,https://api.spotify.com/v1/tracks/0sLSFTdP3tgkNOKe1MSWtH,https://api.spotify.com/v1/audio-analysis/0sLSFTdP3tgkNOKe1MSWtH,179993,4
108,KAROL G,BICHOTA,7vrJn5hDSXRmdXoR30KgF1,94,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,audio_features,spotify:track:7vrJn5hDSXRmdXoR30KgF1,https://api.spotify.com/v1/tracks/7vrJn5hDSXRmdXoR30KgF1,https://api.spotify.com/v1/audio-analysis/7vrJn5hDSXRmdXoR30KgF1,178947,4
109,Year 200X,Castlevania III (the Beginning),7GlixhQpXo76vgALqoJ3L5,17,0.161,0.693,7,-8.539,0,0.0512,2.75e-06,0.863,0.232,0.484,109.784,audio_features,spotify:track:7GlixhQpXo76vgALqoJ3L5,https://api.spotify.com/v1/tracks/7GlixhQpXo76vgALqoJ3L5,https://api.spotify.com/v1/audio-analysis/7GlixhQpXo76vgALqoJ3L5,114000,4
110,The Kid LAROI,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,81,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,audio_features,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,https://api.spotify.com/v1/tracks/2rPHUAeUPbNgTmK18FPTiZ,https://api.spotify.com/v1/audio-analysis/2rPHUAeUPbNgTmK18FPTiZ,181688,4
111,Eelke Kleijn,The Hierophant (Year in Review 2020),1DLXvhN6g6VaoJcQ2Rl7Jd,10,0.579,0.919,0,-9.087,1,0.0569,0.00841,0.916,0.112,0.645,125.119,audio_features,spotify:track:1DLXvhN6g6VaoJcQ2Rl7Jd,https://api.spotify.com/v1/tracks/1DLXvhN6g6VaoJcQ2Rl7Jd,https://api.spotify.com/v1/audio-analysis/1DLXvhN6g6VaoJcQ2Rl7Jd,92062,4
112,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,7o4gBbTM6UBLkOYPw9xMCz,81,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,audio_features,spotify:track:7o4gBbTM6UBLkOYPw9xMCz,https://api.spotify.com/v1/tracks/7o4gBbTM6UBLkOYPw9xMCz,https://api.spotify.com/v1/audio-analysis/7o4gBbTM6UBLkOYPw9xMCz,170233,4
113,Lucy Shropshire,The Year 2020 (Milena's Song),2dOp72FzitOm96GdMJdbBR,0,0.671,0.702,7,-5.845,0,0.0375,0.0533,1.07e-06,0.127,0.282,83.997,audio_features,spotify:track:2dOp72FzitOm96GdMJdbBR,https://api.spotify.com/v1/tracks/2dOp72FzitOm96GdMJdbBR,https://api.spotify.com/v1/audio-analysis/2dOp72FzitOm96GdMJdbBR,290400,4
114,Ashnikko,Daisy,0AUvWawuP0ibk4SQ3sIZjk,85,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,audio_features,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523,4
115,Markus Schulz,Feel Alive (Year in Review 2020),70Vsxy21pPxFJeCSSRZwrk,10,0.652,0.571,1,-10.681,0,0.0286,0.0129,0.00216,0.474,0.307,128.019,audio_features,spotify:track:70Vsxy21pPxFJeCSSRZwrk,https://api.spotify.com/v1/tracks/70Vsxy21pPxFJeCSSRZwrk,https://api.spotify.com/v1/audio-analysis/70Vsxy21pPxFJeCSSRZwrk,150016,4
116,BTS,Dynamite,4saklk6nie3yiGePpBwUoc,90,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,audio_features,spotify:track:4saklk6nie3yiGePpBwUoc,https://api.spotify.com/v1/tracks/4saklk6nie3yiGePpBwUoc,https://api.spotify.com/v1/audio-analysis/4saklk6nie3yiGePpBwUoc,199054,4
117,Kent Evegina,SpeciEL YEAR 2020,3WBpOfRD8aBKkNuHxvg91U,0,0.719,0.483,1,-17.7,1,0.0485,0.126,0.587,0.0822,0.531,128.054,audio_features,spotify:track:3WBpOfRD8aBKkNuHxvg91U,https://api.spotify.com/v1/tracks/3WBpOfRD8aBKkNuHxvg91U,https://api.spotify.com/v1/audio-analysis/3WBpOfRD8aBKkNuHxvg91U,245753,4
118,Juice WRLD,Righteous,5dOxHHMOFAbG3VH23t0xNm,82,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,audio_features,spotify:track:5dOxHHMOFAbG3VH23t0xNm,https://api.spotify.com/v1/tracks/5dOxHHMOFAbG3VH23t0xNm,https://api.spotify.com/v1/audio-analysis/5dOxHHMOFAbG3VH23t0xNm,242181,4
119,Matt Fax,The Gate (Year in Review 2020),609VF7yR3kps1C1Y16cdFe,10,0.54,0.892,6,-10.15,1,0.0469,0.00155,0.969,0.0766,0.0723,126.733,audio_features,spotify:track:609VF7yR3kps1C1Y16cdFe,https://api.spotify.com/v1/tracks/609VF7yR3kps1C1Y16cdFe,https://api.spotify.com/v1/audio-analysis/609VF7yR3kps1C1Y16cdFe,151489,4
120,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,81,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,audio_features,spotify:track:3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/tracks/3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/audio-analysis/3JKgcAa7r07ocVWcV8bS0H,163798,4
121,Gabriel & Dresden,Something Bigger (Year in Review 2020),55b9oSCEZnjoqLbT8QoAKJ,7,0.71,0.81,4,-11.228,0,0.0434,0.073,0.515,0.0625,0.0686,129.294,audio_features,spotify:track:55b9oSCEZnjoqLbT8QoAKJ,https://api.spotify.com/v1/tracks/55b9oSCEZnjoqLbT8QoAKJ,https://api.spotify.com/v1/audio-analysis/55b9oSCEZnjoqLbT8QoAKJ,237527,4
122,Don Toliver,After Party,527k23H0A4Q0UJN3vGs0Da,82,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,167916,4
123,Markus Schulz,Tidal Wave (Year in Review 2020),04wR0iydJ5zecz8eIZfGPa,4,0.325,0.857,9,-8.409,0,0.123,0.00307,0.000298,0.122,0.184,135.351,audio_features,spotify:track:04wR0iydJ5zecz8eIZfGPa,https://api.spotify.com/v1/tracks/04wR0iydJ5zecz8eIZfGPa,https://api.spotify.com/v1/audio-analysis/04wR0iydJ5zecz8eIZfGPa,228886,4
124,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),0ada5XsQGLPUVbmTCkAP49,82,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,audio_features,spotify:track:0ada5XsQGLPUVbmTCkAP49,https://api.spotify.com/v1/tracks/0ada5XsQGLPUVbmTCkAP49,https://api.spotify.com/v1/audio-analysis/0ada5XsQGLPUVbmTCkAP49,160212,4
125,Genix,Rave Daze (Year in Review 2020),5rZxDxxk1pbqJwoIY1twAx,6,0.297,0.954,8,-12.088,1,0.0619,0.00471,0.756,0.0983,0.0921,129.941,audio_features,spotify:track:5rZxDxxk1pbqJwoIY1twAx,https://api.spotify.com/v1/tracks/5rZxDxxk1pbqJwoIY1twAx,https://api.spotify.com/v1/audio-analysis/5rZxDxxk1pbqJwoIY1twAx,180916,4
126,Lil Mosey,Blueberry Faygo,6wJYhPfqk3KGhHRG76WzOh,82,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,spotify:track:6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh,162547,4
127,The Blizzard,Blue Hour (Year in Review 2020),4rsMKWCTmvSJK2DV9NBdYg,8,0.465,0.869,7,-10.293,1,0.0402,0.00121,0.81,0.074,0.0662,128.05,audio_features,spotify:track:4rsMKWCTmvSJK2DV9NBdYg,https://api.spotify.com/v1/tracks/4rsMKWCTmvSJK2DV9NBdYg,https://api.spotify.com/v1/audio-analysis/4rsMKWCTmvSJK2DV9NBdYg,262418,4
128,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,84,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4
